user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version
101685,4/20/23,22,Android,"ProductList,ColorPicker,AddressBook,PaymentMethods,DeliveryOptions,CustomerService,CategoryBrowse,DeliveryOptions,AddressBook,DeliveryOptions,OrderTracking,Account,CategoryBrowse",1,30,1,0,1,0,,Young Browser,Europe,Organic Search,2.2.4
101686,12/24/23,24,iOS,"Checkout,AddressBook,PaymentMethods,OrderTracking,WishList,SizeGuide,StoreLocator",2,31,1,0,0,0,,Young Browser,Latin America,Referral,2.1.1
101687,9/11/23,38,iOS,"CategoryBrowse,Checkout,Notifications",1,22,1,0,0,0,,Adult Browser,Latin America,Paid Search,2.1.0
101688,10/23/23,49,iOS,"ProductDetail,ProductList,ProductDetail,CustomerService,ShoppingCart,AddressBook",7,25,1,0,0,0,,Senior Browser,North America,Organic Search,2.0.8
101689,10/2/23,26,iOS,"SizeGuide,AddressBook,ReturnPolicy,ShoppingCart,CategoryBrowse,ProductList,Checkout,DeliveryOptions,CategoryBrowse,CustomerService,ProductList,SizeGuide",4,43,1,1,1,0,,Adult Browser,Asia Pacific,Organic Search,2.1.5
101690,11/9/23,43,Android,"OrderTracking,PaymentMethods,WishList",3,36,0,0,0,0,,Adult Browser,Europe,Social Media,1.4.6
101691,6/16/23,32,iOS,"WishList,CategoryBrowse,SizeGuide,Reviews,Reviews",6,30,1,0,0,0,,Adult Browser,North America,Paid Search,2.2.5
101692,2/18/23,29,iOS,"OrderTracking,AddressBook,ProductDetail,Checkout,ColorPicker,Search,SizeGuide,PaymentMethods,Account,ProductDetail",9,8,1,0,1,1,2/20/23 0:00,Adult Power User,North America,Social Media,2.4.8
101693,7/9/23,61,Android,"CustomerService,ColorPicker,WishList,Reviews,PaymentMethods,CustomerService,DeliveryOptions,Reviews,ProductDetail,CustomerService",2,17,0,1,1,0,,Senior Browser,North America,Organic Search,2.3.0
101694,7/29/23,33,Android,"CategoryBrowse,Account,PaymentMethods,ProductList,Search,CustomerService,ProductDetail,ColorPicker,CategoryBrowse,SizeGuide,StoreLocator,OrderTracking,AddressBook",6,31,1,0,0,0,,Adult Browser,North America,Email,1.1.9
101695,5/5/23,57,iOS,"ColorPicker,ShoppingCart,ProductList,Checkout,ShoppingCart,WishList,Search,DeliveryOptions,DeliveryOptions,WishList,WishList,Promotions,WishList",6,44,1,1,1,1,5/5/23 13:00,Senior Buyer,North America,Referral,2.4.7
101696,2/3/23,25,iOS,"Reviews,ProductList,Promotions,Notifications,ColorPicker,Promotions,Checkout,Promotions,DeliveryOptions,CustomerService,AddressBook,OrderTracking,SizeGuide,SizeGuide",1,30,1,0,1,1,2/3/23 22:00,Adult Buyer,North America,Referral,1.3.1
101697,3/22/23,31,Android,"Notifications,Notifications,ProductList,CustomerService,Account,SizeGuide,ProductList,CustomerService,StoreLocator,SizeGuide,AddressBook,CustomerService",6,22,1,0,0,1,3/26/23 0:00,Adult Buyer,North America,Social Media,1.0.9
101698,3/11/23,53,Android,"Account,DeliveryOptions,Notifications,ProductDetail,Promotions,ProductDetail,Checkout,Reviews,CustomerService,StoreLocator,ColorPicker",1,29,0,0,0,1,3/11/23 5:00,Senior Buyer,Middle East,Referral,2.0.8
101699,3/10/23,43,iOS,"PaymentMethods,OrderTracking,Checkout,Reviews,Promotions,ProductDetail,AddressBook,Notifications,Promotions,Search",3,25,1,0,0,0,,Adult Browser,Asia Pacific,Organic Search,1.2.2
101700,6/30/23,44,Android,"Notifications,AddressBook,AddressBook,CustomerService,DeliveryOptions,Reviews,Account,CategoryBrowse,Search,Search",3,33,1,0,1,0,,Adult Browser,North America,Paid Search,1.2.1
101701,2/3/23,66,iOS,"WishList,Notifications,CustomerService,Search,ReturnPolicy",4,24,1,0,0,0,,Senior Browser,Europe,Organic Search,2.0.1
101702,6/11/23,27,iOS,"ShoppingCart,Checkout,Promotions,Account,ShoppingCart,ProductDetail,CustomerService,CustomerService,ProductDetail,ShoppingCart,AddressBook",6,26,1,0,0,0,,Adult Browser,Europe,Referral,1.3.1
101703,4/10/23,30,Android,"AddressBook,Reviews,OrderTracking,CustomerService,DeliveryOptions,CustomerService,CategoryBrowse,ProductDetail,SizeGuide",1,37,1,1,0,1,4/10/23 9:00,Adult Buyer,Europe,Organic Search,1.4.7
101704,7/1/23,39,iOS,"CustomerService,WishList,Promotions,Promotions,DeliveryOptions,ColorPicker,CustomerService,Promotions,CustomerService,ProductDetail,Reviews,ShoppingCart,SizeGuide,Promotions",7,27,0,0,1,0,,Adult Browser,North America,Social Media,2.1.0
101705,9/6/23,36,Android,"ColorPicker,CustomerService,ReturnPolicy,Notifications,StoreLocator,SizeGuide,Search,ColorPicker",8,5,1,0,0,1,9/8/23 0:00,Adult Power User,Middle East,Referral,2.3.0
101706,12/23/23,54,Android,"AddressBook,Search,Promotions,DeliveryOptions,Reviews,CategoryBrowse,Account,Notifications",2,8,1,0,0,0,,Senior Browser,Europe,Paid Search,1.1.7
101707,9/1/23,49,Android,"CustomerService,AddressBook,Search,Search,WishList,Checkout,DeliveryOptions,WishList,Promotions,SizeGuide,ColorPicker",1,22,1,0,0,0,,Senior Browser,Middle East,Social Media,1.0.5
101708,4/28/23,51,Android,"SizeGuide,PaymentMethods,StoreLocator,SizeGuide,CustomerService,WishList,AddressBook,ProductList,AddressBook,Search,StoreLocator,CategoryBrowse,CustomerService",8,16,0,0,0,0,,Senior Browser,North America,Organic Search,1.2.8
101709,9/30/23,44,Android,"SizeGuide,ShoppingCart,ColorPicker,ShoppingCart,SizeGuide,SizeGuide,CategoryBrowse,OrderTracking,StoreLocator,ColorPicker,Checkout,ReturnPolicy,CustomerService,ReturnPolicy",2,40,1,0,0,0,,Adult Browser,Asia Pacific,Referral,2.0.5
101710,11/2/23,68,Android,"ReturnPolicy,Search,WishList,Notifications,CustomerService,Reviews,Reviews,DeliveryOptions",8,44,1,0,1,1,11/2/23 11:00,Senior Power User,Asia Pacific,Organic Search,2.1.1
101711,1/14/23,24,Android,"AddressBook,ProductDetail,Reviews",1,13,1,1,0,0,,Young Browser,Asia Pacific,Social Media,1.1.9
101712,8/7/23,68,Android,"Reviews,ShoppingCart,DeliveryOptions,Search",3,13,1,0,1,1,8/7/23 21:00,Senior Buyer,North America,Social Media,2.2.8
101713,8/9/23,49,iOS,"Checkout,ReturnPolicy,Promotions,OrderTracking,Search,ShoppingCart,ProductList",3,18,0,0,1,0,,Senior Browser,Latin America,Social Media,1.2.8
101714,3/22/23,54,Android,"PaymentMethods,Notifications,SizeGuide,DeliveryOptions,PaymentMethods,Notifications,AddressBook,DeliveryOptions",4,37,1,0,1,0,,Senior Browser,Europe,Paid Search,2.0.3
101715,8/1/23,46,iOS,"ColorPicker,PaymentMethods,ReturnPolicy,ProductDetail,CustomerService,SizeGuide,SizeGuide,CustomerService,Account,ProductDetail,CustomerService",9,19,0,0,0,0,,Senior Browser,North America,Paid Search,2.3.9
101716,6/14/23,47,Android,"Notifications,ColorPicker,ColorPicker,Search,StoreLocator,SizeGuide,Reviews,AddressBook,WishList,AddressBook,ColorPicker,OrderTracking,Account",9,41,1,1,1,1,6/14/23 18:00,Senior Power User,North America,Organic Search,2.2.1
101717,1/27/23,63,Android,"Account,OrderTracking,SizeGuide,ShoppingCart",3,38,0,0,1,0,,Senior Browser,North America,Referral,1.0.4
101718,5/3/23,28,Android,"WishList,StoreLocator,Reviews,OrderTracking,ShoppingCart,ShoppingCart,ProductList,Account,Notifications,Reviews,StoreLocator,AddressBook",3,7,1,0,0,0,,Adult Browser,North America,Email,1.2.8
101719,3/13/23,21,Android,"ProductDetail,ProductDetail,Account",8,42,1,0,1,1,3/13/23 11:00,Young Power User,Europe,Referral,2.2.9
101720,7/2/23,24,iOS,"Search,ProductList,DeliveryOptions",5,9,1,1,0,1,7/2/23 7:00,Young Buyer,North America,Organic Search,2.3.1
101721,3/10/23,24,iOS,"WishList,Reviews,Search,ReturnPolicy,ShoppingCart,PaymentMethods,StoreLocator,Account",1,14,1,0,1,0,,Young Browser,Asia Pacific,Organic Search,2.2.9
101722,10/30/23,61,Android,"ProductList,Promotions,SizeGuide,ShoppingCart,StoreLocator,WishList,ReturnPolicy,Promotions",4,22,0,1,0,0,,Senior Browser,Europe,Organic Search,2.1.3
101723,1/25/23,56,iOS,"OrderTracking,SizeGuide,CustomerService,PaymentMethods,CustomerService,DeliveryOptions,Notifications,DeliveryOptions,Reviews,Reviews,StoreLocator",6,42,1,0,1,1,1/25/23 18:00,Senior Buyer,North America,Paid Search,2.1.0
101724,10/14/23,54,iOS,"Reviews,CustomerService,ProductDetail,DeliveryOptions,WishList,ReturnPolicy,PaymentMethods,Notifications,CategoryBrowse,Promotions,OrderTracking,ColorPicker,ProductDetail",8,44,1,1,0,1,10/14/23 17:00,Senior Power User,Latin America,Social Media,2.2.5
101725,2/17/23,63,Android,"AddressBook,StoreLocator,CustomerService,Account,WishList,CategoryBrowse",8,42,0,0,0,1,2/17/23 7:00,Senior Power User,Europe,Paid Search,2.0.6
101726,2/12/23,50,iOS,"ProductList,Reviews,StoreLocator,OrderTracking,ShoppingCart,Checkout",7,8,0,0,0,0,,Senior Browser,Asia Pacific,Paid Search,2.2.9
101727,5/20/23,35,Android,"Account,ReturnPolicy,Notifications,ReturnPolicy",4,11,1,1,1,1,5/20/23 19:00,Adult Buyer,Latin America,Organic Search,1.1.5
101728,4/19/23,40,iOS,"CustomerService,Reviews,ProductList,DeliveryOptions,ProductList,ProductDetail,SizeGuide,PaymentMethods,OrderTracking,PaymentMethods",8,37,0,0,1,0,,Adult Browser,Asia Pacific,Referral,2.2.6
101729,8/21/23,22,Android,"WishList,OrderTracking,Search,Promotions,ProductList,Account,Search",8,8,1,0,0,0,,Young Browser,Latin America,Referral,1.2.3
101730,2/15/23,48,iOS,"WishList,SizeGuide,Account,ProductDetail",4,24,1,1,0,0,,Senior Browser,Asia Pacific,Paid Search,2.2.9
101731,7/2/23,19,iOS,"ColorPicker,ReturnPolicy,CustomerService,WishList,Reviews,AddressBook,Checkout,AddressBook,Promotions,Notifications,CustomerService,CustomerService",4,28,1,1,0,1,7/2/23 1:00,Young Buyer,Europe,Paid Search,2.1.2
101732,8/6/23,46,Android,"ProductList,ProductDetail,Account,ProductList,AddressBook",2,47,1,1,0,1,8/12/23 0:00,Senior Buyer,Latin America,Organic Search,2.4.5
101733,1/7/23,32,iOS,"ShoppingCart,CategoryBrowse,ProductDetail",5,14,1,0,1,1,1/7/23 3:00,Adult Buyer,Europe,Social Media,2.0.4
101734,9/5/23,57,iOS,"SizeGuide,Reviews,AddressBook,ReturnPolicy,StoreLocator,DeliveryOptions,StoreLocator,ProductDetail,WishList,Notifications,Promotions,SizeGuide,ShoppingCart",5,16,1,1,1,0,,Senior Browser,Europe,Social Media,2.4.1
101735,10/4/23,32,iOS,"CustomerService,ProductList,PaymentMethods,WishList,Promotions,StoreLocator,Search,PaymentMethods,ProductList,Promotions,Search,Promotions,PaymentMethods,Search",5,26,1,0,1,0,,Adult Browser,Asia Pacific,Paid Search,2.1.7
101736,12/2/23,26,Android,"SizeGuide,AddressBook,AddressBook,ShoppingCart,Search,ColorPicker,Account,Checkout,Checkout,CustomerService,Promotions,SizeGuide,SizeGuide",5,40,0,1,1,1,12/2/23 11:00,Adult Buyer,Europe,Organic Search,2.2.3
101737,10/24/23,40,Android,"DeliveryOptions,ProductList,ProductList",7,28,0,0,1,0,,Adult Browser,Latin America,Paid Search,2.2.4
101738,12/19/23,40,iOS,"ColorPicker,Account,SizeGuide,Reviews,Promotions,ProductDetail,StoreLocator",1,26,1,0,1,1,12/19/23 19:00,Adult Buyer,Europe,Email,2.2.5
101739,1/15/23,37,Android,"OrderTracking,ColorPicker,Reviews,CategoryBrowse,ReturnPolicy,CategoryBrowse,CategoryBrowse,StoreLocator,PaymentMethods",3,39,1,0,0,0,,Adult Browser,Latin America,Organic Search,2.2.7
101740,9/18/23,23,iOS,"SizeGuide,ProductDetail,CustomerService,OrderTracking,StoreLocator,ShoppingCart,Search,Reviews,SizeGuide",4,44,1,0,1,1,9/18/23 23:00,Young Buyer,Asia Pacific,Social Media,2.1.1
101741,8/7/23,20,Android,"StoreLocator,DeliveryOptions,Notifications,Notifications",8,32,1,0,0,1,8/7/23 20:00,Young Power User,Asia Pacific,Social Media,2.1.8
101742,4/10/23,35,iOS,"StoreLocator,ProductDetail,ColorPicker,Account,ColorPicker,Account,Notifications,OrderTracking,OrderTracking,CategoryBrowse,CategoryBrowse",5,24,1,1,0,1,4/10/23 11:00,Adult Buyer,North America,Paid Search,1.4.8
101743,4/21/23,47,Android,"PaymentMethods,ReturnPolicy,CustomerService",4,46,1,0,1,0,,Senior Browser,Europe,Email,1.0.0
101744,7/21/23,23,Android,"ProductList,ProductList,Account,Promotions",1,23,1,0,0,0,,Young Browser,Asia Pacific,Paid Search,1.0.4
101745,2/6/23,22,iOS,"ProductList,Checkout,ColorPicker,OrderTracking,AddressBook,Account,Reviews",3,29,1,0,0,0,,Young Browser,North America,Organic Search,1.3.3
101746,7/10/23,30,Android,"PaymentMethods,ProductDetail,ReturnPolicy,ProductDetail,Account,AddressBook,Promotions,Promotions,Search,ProductDetail",7,5,1,0,1,1,7/10/23 18:00,Adult Buyer,Europe,Paid Search,1.3.0
101747,8/31/23,64,iOS,"SizeGuide,AddressBook,WishList,StoreLocator,StoreLocator,OrderTracking,DeliveryOptions,CustomerService,AddressBook,OrderTracking,Search,Checkout",8,15,1,1,1,1,8/31/23 15:00,Senior Power User,North America,Referral,1.0.0
101748,7/10/23,51,Android,"ProductDetail,PaymentMethods,Notifications",7,6,1,0,0,1,7/10/23 5:00,Senior Buyer,North America,Organic Search,2.1.3
101749,7/16/23,22,Android,"ProductDetail,ProductList,Checkout,Search,AddressBook,Account,DeliveryOptions,ProductList",5,29,0,0,0,0,,Young Browser,Europe,Email,2.4.2
101750,2/12/23,39,iOS,"Search,OrderTracking,ProductDetail,PaymentMethods,SizeGuide,ShoppingCart,Search,StoreLocator",5,8,1,0,0,1,2/14/23 0:00,Adult Buyer,Middle East,Email,2.0.1
101751,12/10/23,64,Android,"ColorPicker,ReturnPolicy,ProductList,Search,StoreLocator,WishList,Checkout,WishList,CategoryBrowse",8,40,0,0,1,1,12/10/23 1:00,Senior Power User,Middle East,Social Media,2.1.4
101752,2/14/23,18,iOS,"CustomerService,StoreLocator,Reviews,ReturnPolicy,Account,ProductList",3,10,1,0,1,1,2/14/23 10:00,Young Buyer,North America,Organic Search,1.4.0
101753,2/17/23,18,Android,"StoreLocator,Notifications,Notifications,Notifications,AddressBook",8,6,0,0,0,0,,Young Browser,North America,Organic Search,1.1.4
101754,1/5/23,31,Android,"DeliveryOptions,ReturnPolicy,AddressBook,DeliveryOptions,StoreLocator,CategoryBrowse,Account",9,12,0,0,0,1,1/5/23 0:00,Adult Power User,Europe,Paid Search,2.0.0
101755,8/3/23,24,Android,"ShoppingCart,ReturnPolicy,CustomerService,DeliveryOptions",5,42,1,0,1,0,,Young Browser,Europe,Referral,2.0.1
101756,5/13/23,66,Android,"Promotions,ProductDetail,StoreLocator,Notifications,StoreLocator,DeliveryOptions,OrderTracking,Reviews,Notifications,ProductList,CustomerService,StoreLocator",9,17,1,0,0,0,,Senior Browser,Europe,Paid Search,1.0.0
101757,8/17/23,31,Android,"ReturnPolicy,Notifications,AddressBook,Reviews",6,40,1,0,0,1,8/17/23 1:00,Adult Buyer,North America,Paid Search,1.1.9
101758,8/31/23,67,Android,"DeliveryOptions,OrderTracking,Checkout,Account,Account,ColorPicker",8,38,1,0,0,1,8/31/23 18:00,Senior Power User,Asia Pacific,Social Media,2.3.6
101759,10/4/23,48,iOS,"ShoppingCart,DeliveryOptions,CategoryBrowse,WishList,WishList,DeliveryOptions,OrderTracking,SizeGuide,SizeGuide,DeliveryOptions,CustomerService,StoreLocator,CustomerService,ShoppingCart",3,7,1,1,0,1,10/4/23 1:00,Senior Buyer,Europe,Organic Search,2.3.1
101760,6/23/23,68,Android,"Account,CustomerService,StoreLocator,PaymentMethods,ColorPicker,Promotions",6,42,1,0,0,1,6/23/23 22:00,Senior Buyer,North America,Organic Search,1.0.1
101761,6/23/23,69,iOS,"ReturnPolicy,Notifications,Notifications,ProductDetail,AddressBook,ColorPicker,AddressBook,ReturnPolicy,ProductList,Search,OrderTracking",1,12,1,0,0,0,,Senior Browser,North America,Organic Search,1.0.5
101762,10/31/23,57,Android,"SizeGuide,CategoryBrowse,CustomerService,PaymentMethods,ReturnPolicy,ColorPicker,CategoryBrowse,StoreLocator,ProductDetail,ProductList",3,41,0,0,0,0,,Senior Browser,Europe,Organic Search,2.0.9
101763,1/13/23,40,iOS,"Account,DeliveryOptions,CustomerService,AddressBook,ShoppingCart,Search,ColorPicker,Checkout",9,15,1,0,1,0,,Adult Browser,Asia Pacific,Paid Search,2.2.3
101764,3/9/23,25,Android,"CategoryBrowse,DeliveryOptions,DeliveryOptions",5,6,0,0,1,1,3/9/23 9:00,Adult Buyer,Europe,Organic Search,2.0.1
101765,6/21/23,45,iOS,"WishList,AddressBook,SizeGuide,ProductList,WishList,PaymentMethods,ProductList,ProductList",1,19,1,0,1,0,,Senior Browser,North America,Organic Search,2.0.2
101766,3/18/23,23,iOS,"DeliveryOptions,ProductDetail,ReturnPolicy",4,49,1,0,1,1,3/18/23 10:00,Young Buyer,Asia Pacific,Social Media,2.4.0
101767,10/15/23,38,iOS,"OrderTracking,SizeGuide,ProductList",8,15,1,1,0,1,10/17/23 0:00,Adult Power User,Asia Pacific,Organic Search,2.4.8
101768,1/4/23,31,iOS,"StoreLocator,ColorPicker,SizeGuide,ColorPicker,ReturnPolicy,DeliveryOptions,Account,DeliveryOptions,Reviews,Account,StoreLocator",4,27,1,0,0,0,,Adult Browser,Europe,Paid Search,2.3.8
101769,8/19/23,38,iOS,"AddressBook,OrderTracking,ColorPicker,WishList,ProductList,PaymentMethods,SizeGuide,OrderTracking,AddressBook,Notifications,Checkout,CategoryBrowse,CustomerService",8,6,1,0,1,1,8/19/23 19:00,Adult Power User,Asia Pacific,Paid Search,2.1.6
101770,12/1/23,22,Android,"PaymentMethods,ReturnPolicy,OrderTracking,AddressBook,Search,ShoppingCart,ReturnPolicy,WishList,Checkout,OrderTracking,Reviews",4,13,1,0,1,1,12/1/23 10:00,Young Buyer,North America,Organic Search,2.0.2
101771,2/20/23,26,Android,"OrderTracking,OrderTracking,Search",8,40,1,0,0,1,2/20/23 3:00,Adult Power User,North America,Organic Search,2.3.6
101772,12/6/23,45,Android,"Notifications,Reviews,CustomerService,ColorPicker,ProductList,ColorPicker,Notifications,SizeGuide",8,43,1,0,1,1,12/6/23 21:00,Senior Power User,Asia Pacific,Organic Search,1.4.8
101773,1/2/23,21,Android,"WishList,CategoryBrowse,WishList,ShoppingCart",3,27,1,0,1,0,,Young Browser,Middle East,Referral,2.4.8
101774,8/22/23,30,Android,"ProductList,ShoppingCart,ProductList,DeliveryOptions,OrderTracking,Notifications,SizeGuide,PaymentMethods,AddressBook,Promotions,OrderTracking,Search",8,26,1,1,0,1,8/22/23 11:00,Adult Power User,Asia Pacific,Referral,1.4.6
101775,6/18/23,69,iOS,"Promotions,DeliveryOptions,Search,Reviews",8,10,0,0,0,1,6/18/23 15:00,Senior Power User,Latin America,Paid Search,1.4.2
101776,3/7/23,37,Android,"Search,WishList,ProductList,CategoryBrowse,Promotions,Search,StoreLocator,CustomerService,ReturnPolicy,ProductList,CustomerService",3,23,1,0,0,1,3/7/23 13:00,Adult Buyer,North America,Organic Search,1.4.4
101777,8/5/23,65,Android,"DeliveryOptions,AddressBook,Reviews,CategoryBrowse,ShoppingCart,OrderTracking,Search,SizeGuide,CustomerService,Notifications,CategoryBrowse",2,26,1,0,0,0,,Senior Browser,North America,Email,2.1.5
101778,1/12/23,22,Android,"SizeGuide,PaymentMethods,PaymentMethods,StoreLocator,CustomerService,OrderTracking,ProductDetail,ColorPicker",5,44,1,0,0,0,,Young Browser,North America,Social Media,2.4.0
101779,5/5/23,41,iOS,"OrderTracking,ColorPicker,SizeGuide,ProductList,AddressBook,ColorPicker,Reviews,DeliveryOptions,ShoppingCart,PaymentMethods,CustomerService,PaymentMethods",4,27,1,0,0,1,5/5/23 19:00,Adult Buyer,Asia Pacific,Organic Search,1.0.9
101780,6/18/23,60,Android,"ReturnPolicy,CategoryBrowse,ProductDetail,WishList,ColorPicker,ReturnPolicy,Promotions,CustomerService,Promotions,Checkout,DeliveryOptions,Account",5,38,1,0,1,1,6/21/23 0:00,Senior Buyer,Europe,Email,2.3.7
101781,8/21/23,50,Android,"ReturnPolicy,Notifications,ProductList,SizeGuide,ReturnPolicy,SizeGuide,AddressBook,CustomerService,Notifications,Reviews,ProductDetail",5,11,1,0,0,0,,Senior Browser,Asia Pacific,Paid Search,2.1.0
101782,6/16/23,58,Android,"Notifications,Account,Account,ReturnPolicy,OrderTracking,Reviews,ShoppingCart,ProductList,Search,ProductDetail,StoreLocator,ShoppingCart,DeliveryOptions",9,48,0,0,1,1,6/23/23 0:00,Senior Power User,Europe,Paid Search,2.1.0
101783,3/19/23,18,Android,"Checkout,Checkout,Account,ProductDetail,ReturnPolicy,Reviews,AddressBook,StoreLocator,AddressBook,Checkout,Promotions,ReturnPolicy,OrderTracking",8,26,1,0,0,0,,Young Browser,North America,Social Media,2.4.9
101784,4/2/23,62,iOS,"CustomerService,OrderTracking,Notifications,CustomerService,AddressBook,ColorPicker,WishList,OrderTracking,WishList,StoreLocator,ReturnPolicy,ColorPicker,ProductDetail,ColorPicker",1,40,0,0,1,0,,Senior Browser,North America,Paid Search,2.2.7
101785,6/8/23,49,Android,"OrderTracking,DeliveryOptions,CustomerService,PaymentMethods,CustomerService,ReturnPolicy",4,46,1,0,1,1,6/8/23 3:00,Senior Buyer,Europe,Social Media,2.3.5
101786,10/29/23,52,iOS,"Reviews,OrderTracking,ReturnPolicy",7,46,1,0,1,1,10/29/23 12:00,Senior Buyer,North America,Organic Search,2.0.2
101787,5/1/23,69,iOS,"Checkout,ProductList,Promotions,DeliveryOptions,ShoppingCart",9,5,1,0,1,1,5/1/23 16:00,Senior Power User,Europe,Organic Search,2.1.4
101788,3/7/23,49,iOS,"ProductDetail,ProductDetail,Promotions,ProductList,StoreLocator",7,29,1,1,1,0,,Senior Browser,Asia Pacific,Paid Search,2.4.6
101789,2/15/23,62,iOS,"PaymentMethods,DeliveryOptions,Notifications,ReturnPolicy,Search,WishList,Checkout,ProductDetail,SizeGuide,DeliveryOptions,CustomerService",4,43,1,0,0,1,2/15/23 13:00,Senior Buyer,Europe,Email,1.2.2
101790,12/29/23,31,Android,"Search,Account,ReturnPolicy,Promotions,CategoryBrowse,StoreLocator,CategoryBrowse",9,9,1,0,0,0,,Adult Browser,North America,Organic Search,2.0.1
101791,10/15/23,36,Android,"PaymentMethods,AddressBook,ShoppingCart,Notifications",7,16,1,0,1,1,10/15/23 19:00,Adult Buyer,Asia Pacific,Referral,1.1.4
101792,2/25/23,42,iOS,"PaymentMethods,WishList,ColorPicker,ReturnPolicy,ProductList,OrderTracking,Account,ShoppingCart",7,25,1,0,0,0,,Adult Browser,Latin America,Organic Search,2.4.3
101793,11/3/23,37,iOS,"Checkout,ShoppingCart,Search,AddressBook,Checkout,ProductDetail,AddressBook,Promotions,PaymentMethods,Checkout,AddressBook,Account,CustomerService,AddressBook",7,49,1,0,1,0,,Adult Browser,Latin America,Organic Search,2.2.0
101794,8/19/23,40,Android,"SizeGuide,SizeGuide,CategoryBrowse,ReturnPolicy,PaymentMethods,ShoppingCart,SizeGuide,Promotions,Checkout",6,40,1,0,0,0,,Adult Browser,Europe,Email,2.0.5
101795,11/7/23,30,iOS,"StoreLocator,Promotions,ShoppingCart,Notifications",8,42,0,0,0,0,,Adult Browser,Europe,Organic Search,1.1.7
101796,9/6/23,30,Android,"ProductDetail,Checkout,StoreLocator,Notifications,Checkout,Checkout,OrderTracking,ProductList",7,23,0,0,1,0,,Adult Browser,North America,Organic Search,2.0.7
101797,5/12/23,26,Android,"ProductList,OrderTracking,Search",3,38,1,0,0,0,,Adult Browser,Europe,Organic Search,2.1.2
101798,1/23/23,27,Android,"CustomerService,StoreLocator,Account,WishList",3,43,0,0,1,1,1/23/23 15:00,Adult Buyer,Europe,Paid Search,2.0.8
101799,5/7/23,29,Android,"ColorPicker,PaymentMethods,Account",7,17,1,1,1,1,5/7/23 17:00,Adult Buyer,Latin America,Organic Search,2.1.2
101800,7/29/23,28,Android,"CustomerService,SizeGuide,ProductList,OrderTracking,Reviews,CustomerService,CustomerService,Reviews,ProductDetail,OrderTracking,ProductDetail,WishList",2,9,0,0,0,0,,Adult Browser,Latin America,Organic Search,1.1.5
101801,5/25/23,19,Android,"SizeGuide,WishList,ShoppingCart,Search,Promotions,ReturnPolicy,CategoryBrowse,PaymentMethods,WishList,Account,ProductDetail,ColorPicker",5,41,1,0,0,1,5/25/23 14:00,Young Buyer,Middle East,Email,2.0.4
101802,7/29/23,20,iOS,"Search,ColorPicker,PaymentMethods,Notifications",5,44,1,1,0,1,7/29/23 14:00,Young Buyer,North America,Organic Search,2.4.4
101803,12/1/23,68,iOS,"OrderTracking,ProductDetail,Checkout,SizeGuide,Search,Checkout",2,41,1,1,0,0,,Senior Browser,Europe,Paid Search,1.2.8
101804,12/13/23,46,iOS,"ShoppingCart,CategoryBrowse,ShoppingCart,StoreLocator,DeliveryOptions,Checkout,ReturnPolicy,SizeGuide,PaymentMethods",2,43,1,0,1,1,12/13/23 9:00,Senior Buyer,Europe,Referral,1.3.5
101805,5/9/23,33,Android,"CustomerService,AddressBook,AddressBook,DeliveryOptions,OrderTracking,OrderTracking,DeliveryOptions,ColorPicker,WishList,CategoryBrowse,DeliveryOptions,Search,ColorPicker,StoreLocator",2,23,0,0,0,0,,Adult Browser,Europe,Paid Search,2.4.5
101806,6/7/23,53,Android,"Promotions,ColorPicker,Checkout,Account,CustomerService,WishList",8,18,1,1,1,1,6/7/23 19:00,Senior Power User,North America,Social Media,2.4.9
101807,11/29/23,45,Android,"DeliveryOptions,DeliveryOptions,Promotions,Checkout,Notifications,StoreLocator,Reviews,Checkout,Promotions,Reviews,CategoryBrowse",1,18,1,0,1,0,,Senior Browser,Asia Pacific,Organic Search,2.4.0
101808,1/5/23,34,iOS,"Notifications,Search,SizeGuide,OrderTracking,Account",6,46,1,0,1,1,1/10/23 0:00,Adult Buyer,North America,Social Media,1.1.8
101809,1/10/23,48,iOS,"Account,Search,PaymentMethods",1,30,1,0,0,0,,Senior Browser,North America,Referral,2.4.7
101810,11/11/23,46,Android,"Account,SizeGuide,SizeGuide,StoreLocator,DeliveryOptions,Reviews,ReturnPolicy,CategoryBrowse",3,24,1,1,1,1,11/11/23 12:00,Senior Buyer,North America,Organic Search,2.0.6
101811,7/21/23,20,iOS,"Notifications,ReturnPolicy,WishList,Reviews,ProductDetail,ProductDetail,ColorPicker,PaymentMethods",7,19,1,0,0,0,,Young Browser,Asia Pacific,Referral,2.3.8
101812,9/25/23,66,Android,"SizeGuide,DeliveryOptions,Reviews,Reviews,CustomerService,OrderTracking,CategoryBrowse,ProductDetail,ReturnPolicy,Account",1,35,0,0,0,0,,Senior Browser,Europe,Social Media,1.2.8
101813,9/7/23,59,iOS,"SizeGuide,AddressBook,AddressBook,Reviews,CustomerService,DeliveryOptions,CustomerService,CustomerService",8,18,1,0,0,0,,Senior Browser,Asia Pacific,Email,2.4.3
