user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version
10388,2024-08-30,45,Web,"search,confirmation,product,review,account",2,7,1,0,1,1,2024-10-08,New,Asia,Referral,3.2.0
10389,2023-05-18,51,Android,"cart,product,categories",4,5,0,1,1,1,2023-07-02,New,South America,Social Media,3.2.0
10390,2025-02-25,25,Android,"account,review,search,payment",3,8,0,1,1,1,2025-03-02,New,Europe,Organic Search,3.1.2
10391,2023-05-02,76,iOS,"search,home,wishlist,product",1,5,1,0,1,0,,Loyal,North America,Organic Search,3.1.2
10392,2024-02-27,66,iOS,"confirmation,search,settings,wishlist,home,categories",1,3,0,0,1,0,,Returning,Europe,Direct,3.1.2
10393,2024-09-05,34,Android,"search,cart,review,settings,wishlist,categories,payment,confirmation,home",3,3,1,0,1,1,2024-09-17,New,Oceania,Social Media,3.1.0
10394,2024-05-16,77,iOS,"review,settings,account,confirmation,payment,home",4,1,1,1,1,1,2024-06-17,Returning,Europe,Email,3.1.0
10395,2025-01-25,62,Android,"product,payment,categories,account,search,settings,home,wishlist",2,5,0,0,1,1,2025-03-06,Returning,Africa,Direct,3.2.0
10396,2024-07-26,49,iOS,"account,product,review",8,12,1,1,1,1,2024-08-13,New,Asia,Email,3.1.2
10397,2023-09-02,61,iOS,"categories,home,account,review,wishlist,payment,product",3,8,1,1,1,1,2023-11-15,Lapsed,Asia,Direct,3.1.0
10398,2023-07-13,82,iOS,"confirmation,account,search",2,3,0,1,1,1,2023-09-15,Loyal,North America,Organic Search,3.0.1
10399,2024-03-31,25,iOS,"account,product,review,wishlist,settings,cart,confirmation,categories,payment,search",2,1,0,0,0,1,2024-06-26,New,Europe,Paid Search,3.2.0
10400,2025-04-08,60,iOS,"wishlist,review",4,16,0,1,0,1,2025-04-09,Returning,Asia,Direct,3.2.0
10401,2023-06-02,18,Android,"payment,wishlist,settings,account",1,1,1,1,1,1,2023-07-25,Returning,Asia,Paid Search,3.1.0
10402,2025-02-05,68,iOS,"payment,product,cart,search",1,2,0,1,0,1,2025-03-19,New,South America,Referral,3.1.0
10403,2025-03-10,41,Android,"wishlist,categories,settings,cart",2,7,0,0,1,1,2025-05-31,Loyal,North America,Social Media,3.1.0
10404,2024-11-07,41,iOS,"review,confirmation,product",4,13,0,0,1,1,2025-01-29,Returning,Asia,Organic Search,3.1.0
10405,2023-10-19,34,iOS,"product,account,categories,home",1,2,1,1,1,1,2023-11-26,Loyal,North America,Organic Search,3.1.2
10406,2023-08-15,22,iOS,"cart,categories,review",4,8,1,1,1,1,2023-09-01,New,North America,Social Media,3.1.0
10407,2023-09-09,37,Android,"wishlist,review",3,12,1,1,0,1,2023-11-10,Returning,Asia,Social Media,3.2.0
10408,2024-02-20,38,iOS,"cart,account,product",5,10,0,0,1,1,2024-03-19,Lapsed,Oceania,Email,3.2.0
10409,2024-11-02,75,Android,"product,search,settings,cart,home,account,wishlist,payment,categories,confirmation",3,4,1,1,1,1,2024-11-24,Loyal,Oceania,Social Media,3.2.0
10410,2024-03-19,48,iOS,home,2,1,1,1,1,1,2024-05-04,New,Europe,Organic Search,3.2.0
10411,2024-02-11,28,Android,"settings,account,payment,search,confirmation,product,cart",7,25,1,1,1,1,2024-03-20,New,Asia,Organic Search,3.1.2
10412,2025-03-04,69,iOS,"cart,account,confirmation,product,settings,home",2,7,1,0,1,1,2025-04-05,Returning,Asia,Organic Search,3.1.2
10413,2025-02-22,32,Android,"confirmation,settings,wishlist,search",1,1,0,0,0,1,2025-04-18,Returning,Asia,Organic Search,3.0.1
10414,2023-06-05,24,Android,"payment,settings,wishlist,search",3,9,1,1,0,1,2023-09-02,Returning,Asia,Referral,3.1.0
10415,2024-06-29,45,Web,"search,categories,payment,wishlist,review,cart",1,1,0,1,1,1,2024-07-08,New,Europe,Social Media,3.1.2
10416,2024-12-15,68,iOS,"home,product,cart,search",8,31,1,0,1,1,2025-02-03,New,South America,Organic Search,3.1.0
10417,2024-01-01,75,iOS,"review,account",1,2,1,0,1,1,2024-02-07,Loyal,Europe,Referral,3.2.0
10418,2023-06-04,22,iOS,"wishlist,payment",7,18,1,0,1,1,2023-08-08,Returning,North America,Paid Search,3.1.2
10419,2024-11-04,22,Android,"home,search,cart,categories",1,5,0,0,0,1,2025-01-22,Returning,Oceania,Organic Search,3.0.1
10420,2024-12-22,25,Android,"cart,settings,payment,confirmation,categories,wishlist,home",2,2,1,1,1,1,2025-02-04,New,North America,Paid Search,3.1.2
10421,2023-04-17,81,Android,"wishlist,home,confirmation,payment,search,review,categories,product,settings,cart",9,30,1,1,1,1,2023-06-16,New,Oceania,Paid Search,3.2.0
10422,2023-07-24,27,iOS,"wishlist,categories,settings",4,8,0,0,0,1,2023-08-22,Loyal,North America,Social Media,3.2.0
10423,2023-10-25,55,iOS,"categories,wishlist,account,product,payment,search,confirmation",3,11,0,1,1,1,2024-01-18,Returning,South America,Social Media,3.1.0
10424,2024-03-27,25,iOS,"cart,payment,settings,wishlist,categories",3,9,0,1,1,1,2024-05-29,New,Asia,Organic Search,3.1.0
10425,2023-05-29,42,Web,"categories,confirmation,review,home",2,1,1,1,0,1,2023-08-13,Loyal,Europe,Direct,3.1.0
10426,2025-01-27,83,Android,"product,payment,wishlist,settings,review",4,9,1,0,1,1,2025-02-22,New,Africa,Email,3.0.1
10427,2024-01-06,67,Web,"home,product,search,confirmation",8,34,1,1,1,1,2024-02-20,New,Europe,Email,3.1.2
10428,2024-04-16,84,iOS,"search,categories,account,home,product,confirmation,wishlist",7,26,1,1,1,1,2024-05-21,Returning,South America,Direct,3.1.2
10429,2025-01-07,66,Android,"wishlist,categories,product,review,payment,confirmation",7,13,0,1,0,0,,New,Asia,Social Media,3.1.0
10430,2023-07-27,53,Android,"wishlist,confirmation,home,cart",1,3,0,0,1,0,,New,North America,Social Media,3.1.0
10431,2025-02-10,85,iOS,"payment,product,categories,account",3,5,0,0,0,1,2025-04-29,Returning,North America,Referral,3.2.0
10432,2025-01-30,58,Android,"search,payment,account,categories,confirmation,settings,home",1,3,0,1,1,0,,Loyal,Europe,Social Media,3.0.1
10433,2025-01-28,79,Web,"confirmation,categories,payment,product,settings",1,1,1,1,1,1,2025-02-04,Returning,Africa,Social Media,3.0.1
10434,2023-08-10,27,Web,"review,cart,home,search,account,confirmation,categories,product",5,19,0,0,0,1,2023-10-16,New,North America,Social Media,3.1.0
10435,2024-12-06,38,Android,"wishlist,confirmation,payment,search,review,categories",7,28,1,0,1,1,2025-01-28,New,North America,Direct,3.0.1
10436,2023-06-09,53,iOS,"product,confirmation,account",3,12,0,1,1,1,2023-07-20,New,Asia,Referral,3.1.2
10437,2024-03-23,29,iOS,"search,confirmation,wishlist,settings,payment",4,20,1,0,0,1,2024-03-27,Returning,Asia,Social Media,3.1.0
10438,2024-07-29,19,Web,"account,confirmation,payment,categories,search",4,15,0,1,1,1,2024-07-31,Returning,North America,Organic Search,3.1.2
10439,2023-08-07,30,iOS,"settings,search,wishlist,home,payment,review,confirmation,product,categories,account",6,9,1,0,1,1,2023-09-11,New,Africa,Social Media,3.2.0
10440,2023-08-17,70,Android,"confirmation,cart,wishlist,home,categories,search",2,7,1,0,0,1,2023-09-19,Returning,North America,Email,3.2.0
10441,2024-05-09,49,Android,"account,confirmation,categories,review,cart,search",3,11,0,1,1,1,2024-06-28,Lapsed,North America,Email,3.1.0
10442,2025-01-12,33,Android,"settings,product,account,search,wishlist",4,12,1,1,0,1,2025-01-25,Returning,Asia,Organic Search,3.0.1
10443,2023-06-09,49,Web,"product,categories,home,wishlist",8,19,0,0,1,1,2023-06-16,Loyal,Europe,Organic Search,3.1.2
10444,2025-01-05,49,iOS,"settings,account,wishlist,payment,confirmation,product",4,14,0,1,1,1,2025-02-13,Returning,North America,Paid Search,3.1.0
10445,2024-09-06,28,iOS,"cart,settings,wishlist,review,search,categories,account",7,13,0,0,1,1,2024-10-25,Loyal,Africa,Social Media,3.1.2
10446,2023-07-17,27,iOS,"account,wishlist,categories,payment,confirmation,home,settings,review",4,14,1,1,1,1,2023-07-20,Loyal,North America,Social Media,3.1.2
10447,2025-01-09,32,iOS,"product,categories,search",8,19,1,1,1,1,2025-01-26,Loyal,North America,Email,3.1.0
10448,2023-08-08,34,iOS,"search,wishlist,product,categories",4,9,0,0,0,0,,Returning,South America,Social Media,3.2.0
10449,2024-10-23,57,iOS,"product,search,account,settings,home",2,4,0,1,0,1,2024-11-17,Lapsed,North America,Organic Search,3.0.1
10450,2024-12-03,35,Android,"search,payment,settings,review,confirmation",6,23,0,0,1,0,,Lapsed,South America,Social Media,3.1.0
10451,2024-08-12,72,Web,"home,payment,confirmation,settings,product,account,search,wishlist,categories,cart",6,24,1,1,1,1,2024-08-26,New,North America,Organic Search,3.2.0
10452,2023-12-05,42,iOS,"wishlist,review,product",5,5,0,0,0,1,2023-12-10,Returning,North America,Social Media,3.1.2
10453,2024-01-09,76,iOS,"payment,search,cart,settings,product,account,categories",1,2,0,0,0,1,2024-03-20,Returning,North America,Social Media,3.2.0
10454,2023-10-18,39,Web,"search,wishlist,confirmation,categories,payment,settings,cart",4,7,1,1,0,0,,New,Asia,Social Media,3.1.0
10455,2025-03-16,47,iOS,"settings,product,categories,account",3,10,1,0,0,1,2025-06-07,New,Asia,Referral,3.1.0
10456,2024-07-02,61,iOS,"payment,confirmation,categories",4,14,1,1,1,1,2024-08-04,New,North America,Social Media,3.0.1
10457,2024-11-13,49,iOS,"settings,account,cart,product,review,wishlist,home",4,17,0,0,1,1,2025-02-06,New,Asia,Social Media,3.1.0
10458,2023-12-15,68,Android,"payment,categories,home,settings,wishlist,confirmation,cart,account,review",6,12,0,0,1,1,2024-02-04,Loyal,Asia,Paid Search,3.1.2
10459,2023-06-27,63,iOS,"account,payment,categories,cart,settings",3,7,0,0,1,0,,Loyal,Europe,Direct,3.1.2
10460,2023-09-13,38,Web,"home,search,wishlist,confirmation,account,settings,payment,review,categories",2,6,1,1,0,1,2023-12-07,Loyal,Africa,Organic Search,3.1.2
10461,2025-01-27,49,iOS,"review,product,search,categories,wishlist,payment",4,6,0,0,0,1,2025-02-13,Lapsed,Asia,Organic Search,3.1.0
10462,2024-06-20,56,Android,"home,categories,search,review",3,7,0,1,1,1,2024-09-15,Returning,South America,Email,3.1.2
10463,2023-07-07,29,iOS,"confirmation,search,payment,categories",7,20,0,1,1,1,2023-09-06,Loyal,Europe,Email,3.1.0
10464,2025-03-09,64,Android,"product,categories,home,account,payment,wishlist,review",3,6,1,0,1,1,2025-04-09,Returning,Asia,Social Media,3.1.2
10465,2024-01-22,35,Android,"account,search,home,settings,cart,review",2,4,0,1,1,1,2024-02-06,Returning,North America,Organic Search,3.1.2
10466,2023-11-18,38,Android,"wishlist,product,account,categories,home",2,4,1,1,1,1,2023-12-28,New,North America,Social Media,3.1.2
10467,2023-06-20,30,Android,"product,account,confirmation",5,17,1,0,1,1,2023-08-24,Returning,Europe,Referral,3.1.0
10468,2023-05-29,38,Android,"wishlist,payment,confirmation,categories,product,cart",6,11,1,0,0,1,2023-06-18,New,South America,Referral,3.1.2
10469,2023-07-15,25,Web,"categories,cart,confirmation,product,payment,search,account,wishlist,home,settings",5,15,0,1,1,1,2023-08-18,New,North America,Organic Search,3.2.0
10470,2024-07-08,63,Android,search,1,2,0,1,0,1,2024-09-11,New,Europe,Social Media,3.1.2
10471,2023-11-02,24,Android,"search,payment",3,9,1,1,1,1,2023-12-04,Loyal,Oceania,Social Media,3.1.2
10472,2023-11-16,40,iOS,"settings,product,wishlist,review,categories",4,5,1,0,1,1,2023-12-08,Returning,North America,Social Media,3.2.0
10473,2024-07-29,39,iOS,"account,wishlist,settings,home",5,13,0,1,1,1,2024-09-29,Loyal,Asia,Social Media,3.1.2
10474,2024-06-17,39,iOS,"wishlist,account,cart,confirmation",2,6,1,0,1,1,2024-08-01,Loyal,North America,Social Media,3.0.1
10475,2024-03-18,46,Android,"confirmation,account,product,categories,payment,cart",2,7,0,0,0,1,2024-03-29,Returning,Europe,Direct,3.1.2
10476,2024-10-14,30,iOS,"home,account,review,product",2,3,1,1,1,1,2024-11-16,Returning,North America,Social Media,3.1.2
10477,2024-12-14,19,iOS,"confirmation,payment,account,categories,review",3,9,0,0,0,1,2025-01-21,Loyal,North America,Email,3.1.0
10478,2024-01-26,46,Web,"product,payment",1,1,0,0,1,1,2024-03-31,Returning,Europe,Email,3.1.0
10479,2023-12-22,69,Web,"search,account,categories",6,25,0,1,1,1,2024-02-23,Loyal,North America,Paid Search,3.2.0
10480,2024-04-03,44,Web,"payment,settings,home,categories,review,search,confirmation",6,15,0,0,0,0,,New,North America,Email,3.1.0
10481,2023-05-05,67,iOS,"product,search,confirmation,cart,payment",5,17,0,1,0,1,2023-06-12,Returning,South America,Organic Search,3.1.2
10482,2024-09-15,40,Android,"payment,cart,product",4,18,0,0,1,1,2024-11-27,New,North America,Email,3.2.0
10483,2023-07-21,61,iOS,"categories,payment,settings,home",1,1,1,1,1,1,2023-08-03,Returning,Europe,Email,3.1.0
10484,2023-10-09,39,iOS,"review,payment,account,wishlist,categories,home,settings,confirmation",7,15,1,0,1,1,2023-11-26,Returning,Africa,Organic Search,3.0.1
10485,2023-11-21,60,iOS,"categories,account,cart",1,4,0,1,0,1,2023-12-15,Returning,North America,Organic Search,3.1.0
10486,2025-01-30,54,iOS,"search,confirmation,settings",5,19,0,1,0,1,2025-03-07,Returning,Africa,Organic Search,3.1.2
10487,2024-06-27,78,iOS,"cart,account,search,home,categories",7,22,1,0,1,1,2024-07-17,New,Europe,Organic Search,3.2.0
10488,2024-12-10,73,Android,"review,categories,account,cart,wishlist",5,20,0,1,0,1,2025-01-22,New,Asia,Organic Search,3.1.2
10489,2024-03-02,20,iOS,"cart,payment,settings",9,31,0,1,1,1,2024-04-28,Loyal,Europe,Paid Search,3.0.1
10490,2024-09-09,80,Android,"home,search,wishlist,confirmation",5,5,1,1,1,0,,New,Europe,Organic Search,3.1.0
10491,2023-04-28,36,Android,"categories,review,settings,wishlist",4,8,1,1,0,1,2023-07-02,Lapsed,Europe,Organic Search,3.1.0
10492,2024-03-13,40,iOS,"search,payment,product,home,account,review,categories",2,5,0,0,1,1,2024-05-12,Returning,Africa,Direct,3.1.0
10493,2023-12-26,46,Android,home,1,1,0,0,0,1,2024-02-07,Returning,Europe,Referral,3.0.1
10494,2024-08-21,47,iOS,"settings,wishlist,payment,account,review,confirmation",7,17,1,0,0,0,,Returning,North America,Email,3.1.0
10495,2023-09-19,56,Android,"home,confirmation",5,16,0,0,1,1,2023-12-12,Returning,Asia,Social Media,3.1.0
10496,2024-07-30,42,iOS,"cart,review",5,17,0,1,1,1,2024-10-03,New,South America,Organic Search,3.1.0
10497,2025-02-04,25,iOS,"settings,payment,cart,categories,account,search",3,12,1,1,1,1,2025-03-22,New,North America,Direct,3.2.0
10498,2025-03-02,75,iOS,"payment,wishlist,product,confirmation,home,review,settings",3,11,0,1,1,1,2025-05-03,New,North America,Direct,3.1.2
10499,2025-02-15,33,Android,"product,home,wishlist",3,10,0,0,1,1,2025-04-26,New,Europe,Social Media,3.1.2
10500,2024-04-26,18,Web,"search,cart,home,categories,product,payment",2,4,1,0,0,1,2024-05-22,New,Oceania,Email,3.1.0
10501,2024-10-08,22,iOS,"wishlist,review,cart,account,payment,categories,settings",6,15,1,1,1,1,2024-11-06,Returning,Europe,Social Media,3.2.0
10502,2025-03-03,20,Android,"home,cart,settings,product",5,14,0,1,1,1,2025-04-13,Returning,Europe,Social Media,3.1.0
10503,2024-06-12,82,Android,"review,wishlist,product",3,9,0,0,1,0,,Loyal,North America,Social Media,3.2.0
10504,2024-12-15,21,Web,"confirmation,wishlist,search",6,15,1,1,1,1,2024-12-30,New,Asia,Email,3.2.0
10505,2024-01-05,81,Android,"payment,categories",15,55,0,1,1,1,2024-01-24,Loyal,North America,Organic Search,3.2.0
10506,2024-11-09,27,Android,"cart,product,confirmation,payment,account",4,10,0,0,0,1,2025-01-21,New,North America,Social Media,3.1.2
10507,2024-06-02,38,Android,"cart,product,review",1,3,1,1,1,1,2024-07-31,Loyal,Asia,Referral,3.1.2
10508,2023-09-27,63,Web,"categories,wishlist,payment,account,home,product",2,4,1,0,1,1,2023-12-17,Lapsed,Asia,Social Media,3.2.0
10509,2023-05-25,44,iOS,"categories,confirmation,account,settings,wishlist,home,cart",1,1,1,1,1,1,2023-06-22,Returning,North America,Organic Search,3.1.2
10510,2024-10-19,83,iOS,"home,confirmation",4,20,0,1,0,1,2024-11-03,Loyal,South America,Direct,3.1.2
10511,2024-01-22,58,iOS,"account,wishlist,categories,cart,payment,confirmation",6,14,0,0,1,1,2024-03-20,Lapsed,Asia,Email,3.1.0
10512,2024-05-13,30,Android,"account,payment,home,search,categories,confirmation,review",2,5,0,0,1,1,2024-07-05,New,Asia,Email,3.1.0
10513,2023-04-24,26,Android,"wishlist,product,account,home,cart,categories,search,confirmation,payment,settings",2,3,1,1,1,1,2023-06-05,New,North America,Email,3.1.2
10514,2024-12-09,53,iOS,"settings,search,review",9,28,1,1,1,1,2025-01-06,Returning,Africa,Organic Search,3.1.0
10515,2024-02-08,75,Android,"confirmation,wishlist,settings,product",5,16,1,1,1,1,2024-04-21,New,Europe,Social Media,3.0.1
10516,2023-12-21,71,Android,"settings,product,account,wishlist",4,7,0,0,0,1,2024-01-09,Returning,Europe,Social Media,3.1.2
10517,2024-08-23,29,iOS,"payment,home,settings,review,search",9,27,0,1,0,1,2024-11-02,Returning,Africa,Direct,3.1.2
10518,2023-05-17,31,Web,"settings,confirmation,search,review,product,wishlist,cart",3,3,1,0,0,1,2023-08-14,Returning,Oceania,Email,3.0.1
10519,2025-04-08,51,iOS,"categories,confirmation,home,product,settings,review,payment,search,cart",4,10,1,0,0,1,2025-06-24,New,Asia,Referral,3.1.2
10520,2023-07-11,70,iOS,"confirmation,wishlist,product,home",7,29,0,0,0,0,,New,Asia,Email,3.1.0
10521,2024-12-07,37,Android,"home,payment,account,cart,search",1,1,1,1,1,1,2024-12-09,Lapsed,North America,Social Media,3.1.0
10522,2024-12-04,33,Android,"search,payment,cart,categories",4,16,0,0,0,0,,Returning,North America,Direct,3.1.2
10523,2024-06-03,73,iOS,"search,review,cart,categories,home",3,10,0,0,0,1,2024-06-21,New,Europe,Email,3.1.0
10524,2023-08-05,75,Android,"review,home,payment,product",5,12,0,1,1,1,2023-09-14,Loyal,Oceania,Organic Search,3.1.2
10525,2024-12-19,21,Android,"payment,home,review",5,14,1,1,1,1,2025-02-10,Lapsed,Asia,Social Media,3.1.2
10526,2023-10-25,21,iOS,"cart,categories,home,settings,payment,product",3,4,0,1,0,1,2023-11-02,Returning,Asia,Direct,3.2.0
10527,2024-08-25,37,iOS,"categories,wishlist,confirmation,home,settings",2,1,0,1,0,0,,New,North America,Paid Search,3.1.0
10528,2024-12-28,27,Android,"cart,review,account",3,5,0,0,1,1,2025-03-22,Returning,Europe,Social Media,3.1.2
10529,2024-08-17,41,iOS,"cart,categories,home,settings,account,product",4,8,0,0,0,1,2024-08-26,Lapsed,North America,Social Media,3.1.2
10530,2023-06-26,43,Web,"payment,confirmation,wishlist",2,7,1,1,1,0,,Lapsed,North America,Email,3.1.0
10531,2024-05-29,54,Android,"settings,payment,product,cart,categories,search,home,review",3,6,0,1,0,1,2024-08-14,Loyal,Asia,Social Media,3.0.1
10532,2024-04-22,71,Web,"wishlist,home",4,13,1,1,0,1,2024-05-13,New,North America,Direct,3.0.1
10533,2024-06-05,38,iOS,"cart,product,wishlist,home,categories,confirmation",5,17,0,0,0,1,2024-07-19,New,North America,Direct,3.1.0
10534,2025-04-10,55,Web,"categories,payment,cart,review,wishlist,confirmation",5,12,1,1,1,1,2025-06-09,New,Europe,Social Media,3.1.0
10535,2024-01-14,63,iOS,"settings,confirmation,home,wishlist,product,search",8,28,1,1,1,1,2024-03-25,Loyal,North America,Direct,3.1.2
10536,2025-02-16,21,iOS,"confirmation,product,search,cart,payment",6,15,0,1,1,1,2025-03-19,New,Africa,Organic Search,3.1.2
10537,2024-05-10,77,iOS,"account,wishlist,review,home,cart",3,11,0,1,0,0,,Returning,North America,Social Media,3.1.0
10538,2024-07-12,74,iOS,"categories,settings,review,search,account",3,11,0,1,1,1,2024-10-07,Returning,North America,Organic Search,3.1.0
10539,2023-10-21,62,Android,"cart,categories,confirmation,home,payment,search",6,25,1,1,0,1,2023-11-03,New,North America,Direct,3.1.2
10540,2025-03-01,37,Android,"payment,product,settings,account",5,13,1,1,1,1,2025-04-15,New,South America,Paid Search,3.2.0
10541,2023-07-20,34,iOS,"settings,payment,account,product,wishlist",3,4,0,1,1,1,2023-07-22,New,North America,Email,3.1.0
10542,2024-10-11,21,Android,"search,product,categories,account,confirmation,settings,home",9,22,1,1,1,1,2024-11-14,Returning,Europe,Referral,3.1.2
10543,2023-07-17,31,iOS,"account,categories,home",11,37,1,1,1,1,2023-09-24,Loyal,Asia,Social Media,3.1.0
10544,2025-02-04,20,Android,"cart,confirmation,settings,categories,review,wishlist,payment",4,9,0,0,0,1,2025-04-11,Returning,North America,Email,3.1.2
10545,2025-02-03,75,iOS,"cart,home,payment,wishlist,account,search",7,24,1,1,1,1,2025-04-06,Lapsed,South America,Social Media,3.1.0
10546,2023-10-19,72,Android,"confirmation,product,payment,review,account",2,6,1,1,1,1,2023-12-05,Returning,Asia,Email,3.1.0
10547,2023-05-19,21,Android,"home,confirmation,product,settings,categories",1,2,0,1,1,1,2023-05-21,New,North America,Organic Search,3.1.2
10548,2024-04-15,41,Android,"account,payment,settings,product,wishlist,confirmation",6,13,1,0,0,1,2024-07-08,Returning,Europe,Organic Search,3.2.0
10549,2025-03-07,51,iOS,"settings,cart,account,categories,search,review,product,home,confirmation",1,2,1,1,0,1,2025-05-18,Loyal,Asia,Direct,3.1.2
10550,2024-09-18,47,iOS,"payment,account,review",3,7,1,1,1,1,2024-12-14,New,Africa,Direct,3.2.0
10551,2024-01-16,36,Android,"home,review,payment,account,confirmation,cart",3,9,1,1,0,1,2024-02-22,Loyal,Asia,Direct,3.1.2
10552,2023-11-15,48,iOS,"cart,confirmation,search,payment,product,settings,wishlist",4,16,0,0,0,1,2024-02-03,Loyal,North America,Direct,3.1.2
10553,2024-01-10,77,iOS,"confirmation,categories,home,payment",2,1,1,0,0,1,2024-04-05,Lapsed,Europe,Referral,3.1.0
10554,2023-06-13,77,iOS,"account,settings,product",7,12,0,0,1,1,2023-08-15,Returning,Europe,Direct,3.1.0
10555,2024-11-28,36,Android,"confirmation,wishlist",2,6,0,0,1,0,,New,Europe,Organic Search,3.1.2
10556,2025-04-10,66,Android,"wishlist,home,cart,review,search,product,categories",2,6,1,1,1,1,2025-06-05,Returning,Europe,Direct,3.2.0
10557,2024-03-19,80,Android,"categories,review,account,product,payment",2,6,0,0,0,1,2024-05-04,Lapsed,Europe,Paid Search,3.2.0
10558,2024-05-13,39,iOS,"account,search,cart,payment,categories,review,confirmation,wishlist,home",1,2,1,1,1,1,2024-07-15,Lapsed,South America,Referral,3.1.2
10559,2025-03-11,41,iOS,"confirmation,settings",4,13,0,0,0,1,2025-03-19,New,North America,Email,3.1.2
10560,2023-05-01,47,Android,"product,payment,review,wishlist,home",6,24,0,1,1,1,2023-06-25,New,Europe,Organic Search,3.1.0
10561,2023-10-06,75,Android,"search,home,confirmation,review",2,2,0,1,1,1,2023-11-18,Returning,North America,Direct,3.1.2
10562,2024-12-14,48,iOS,"account,categories,wishlist,confirmation,payment,settings,product",1,4,0,0,0,1,2025-01-06,New,Europe,Email,3.1.2
10563,2024-05-12,81,Android,"home,account,product,payment",1,3,1,1,1,1,2024-05-28,Loyal,Asia,Email,3.0.1
10564,2024-06-30,36,iOS,"product,payment,review,home,settings,wishlist",5,18,0,1,0,1,2024-09-23,New,Asia,Email,3.2.0
10565,2023-12-01,65,Web,"confirmation,categories,settings,product,search,account,wishlist,review,payment",3,12,0,0,1,1,2024-01-22,New,South America,Direct,3.1.2
10566,2023-06-27,62,iOS,"cart,account,product",6,11,1,1,1,1,2023-08-20,New,Asia,Organic Search,3.1.2
10567,2024-01-02,72,Web,"settings,account,payment,wishlist,review,cart",5,16,0,1,1,0,,New,Europe,Organic Search,3.1.0
10568,2024-07-10,72,Android,confirmation,4,7,1,1,1,1,2024-10-02,New,North America,Organic Search,3.0.1
10569,2025-03-30,35,Android,"categories,product,search,review,account",2,13,1,1,1,1,2025-06-14,Returning,Europe,Social Media,3.2.0
10570,2024-04-30,80,iOS,"product,categories,settings,account,wishlist,confirmation,payment,home",6,13,0,0,0,0,,Returning,North America,Social Media,3.2.0
10571,2024-10-27,64,Android,"settings,review,account,product,confirmation,home",3,15,0,0,0,1,2024-12-03,New,Oceania,Social Media,3.1.2
10572,2024-08-30,74,iOS,"home,product,cart,wishlist,settings,search",4,16,1,0,1,1,2024-11-05,New,Europe,Organic Search,3.1.2
10573,2024-04-13,62,iOS,"wishlist,settings,product,cart,categories,account",5,18,1,0,1,1,2024-05-01,New,Europe,Referral,3.1.0
10574,2023-09-03,50,Android,"home,account,settings,product",1,5,1,0,0,1,2023-11-01,Loyal,North America,Social Media,3.1.0
10575,2023-06-20,34,Web,"categories,confirmation,account",8,22,0,1,1,1,2023-06-21,New,Oceania,Paid Search,3.0.1
10576,2023-07-20,21,Android,"account,settings,search,product,categories,wishlist,payment,review,confirmation",5,19,0,1,1,1,2023-08-08,New,Europe,Direct,3.1.2
10577,2024-05-12,37,Android,"review,search,account,categories,payment,product,settings,cart,wishlist",5,20,0,1,1,1,2024-05-25,Returning,North America,Organic Search,3.1.2
10578,2023-05-07,64,iOS,"home,confirmation,search,categories,wishlist,account",3,12,0,1,1,1,2023-06-09,Loyal,North America,Organic Search,3.1.2
10579,2024-07-24,32,iOS,"review,payment,product,search,confirmation,cart,settings,home,wishlist,categories",3,7,0,1,0,1,2024-08-15,New,Asia,Email,3.1.2
10580,2024-08-08,64,iOS,"home,product,confirmation,account,categories,review,payment,search",2,8,1,1,1,1,2024-09-04,New,Europe,Organic Search,3.1.0
10581,2024-10-28,26,Android,"confirmation,search,payment",1,1,1,1,1,1,2024-12-17,Returning,North America,Email,3.2.0
10582,2023-09-10,33,Web,"payment,categories,home",1,3,1,0,0,0,,Loyal,North America,Organic Search,3.2.0
10583,2023-09-03,78,Android,"payment,search",1,1,0,0,0,1,2023-11-19,Returning,North America,Social Media,3.0.1
10584,2024-11-01,27,iOS,"categories,account,wishlist,settings",6,16,1,1,1,1,2025-01-12,Returning,Asia,Social Media,3.1.0
10585,2023-05-21,67,iOS,"confirmation,home,search,product",2,6,0,0,1,1,2023-07-13,New,Europe,Email,3.1.0
10586,2023-07-30,20,Android,"wishlist,product,confirmation,cart",4,11,0,1,0,0,,New,South America,Social Media,3.1.2
10587,2025-03-05,68,iOS,"wishlist,settings,review",3,13,0,0,1,1,2025-05-04,Lapsed,Asia,Organic Search,3.2.0
10588,2023-05-24,36,Android,"cart,categories,product,home,wishlist,confirmation,payment,account",10,26,1,0,1,1,2023-07-13,New,Europe,Direct,3.1.0
10589,2023-10-15,59,Android,"categories,payment,review,settings",1,5,0,1,0,1,2023-12-20,Returning,Europe,Social Media,3.1.0
10590,2024-05-14,52,Android,"search,settings,review,payment,home",6,26,1,1,1,1,2024-08-05,Lapsed,Asia,Organic Search,3.0.1
10591,2023-11-21,63,iOS,"wishlist,search,payment",2,6,1,1,1,1,2023-12-15,Returning,Asia,Social Media,3.1.2
10592,2025-01-05,43,iOS,"cart,wishlist,settings,confirmation,review,home,categories,account",3,6,1,1,0,1,2025-03-15,Returning,North America,Direct,3.1.2
