user_id,age,platform,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,purchase_24h,hour,dayofweek,is_weekend,productlist,productdetail,categorybrowse,search,shoppingcart,checkout,paymentmethods,deliveryoptions,wishlist,reviews,promotions,account,addressbook,ordertracking,shopping_count,cart_count,engagement_count,account_count,other_screens,engagement_score,screen_diversity,purchase_intent,region_asia pacific,region_europe,region_latin america,region_middle east,region_north america,channel_email,channel_organic search,channel_paid search,channel_referral,channel_social media,age_group_adult,age_group_senior,age_group_young,user_type_browser,user_type_buyer,user_type_power user,app_major_version,version_score
102099,53,1,2,11,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3,1,2,2,2.95,4,1.8000000000000003,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.0
102100,41,1,5,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10.3,1,0.3,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,2,2.38
102101,45,1,3,19,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,3,5.05,1,1.7000000000000002,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.14
102102,31,1,1,44,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,2,2,2,9.100000000000001,4,1.1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2,2.3
102103,24,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,2.45,1,0.1,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,2,2.18
102104,50,0,2,32,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,7.3500000000000005,2,0.7,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.13
102105,19,1,1,27,1,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,3,6.050000000000001,2,0.6000000000000001,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,1,1.36
102106,34,0,8,44,1,0,0,1,0,4,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,1,4,11.4,3,1.2999999999999998,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2,2.29
102107,32,0,2,11,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,0,2,3,2.95,3,1.1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1.3800000000000001
102108,20,1,8,45,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,4,11.75,2,1.1,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,2,2.48
102109,38,1,4,32,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,2,1,3,2,1,7.800000000000001,4,1.6,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.4099999999999997
102110,32,0,7,46,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,1,2,1,0,11.450000000000001,4,1.5,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,1,1.09
102111,64,0,2,25,1,0,0,0,0,6,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,3,2,2,2,5.8,4,1.9000000000000004,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,2,2.06
102112,58,0,4,33,1,0,0,0,0,4,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,3,2,0,2,2,8.0,3,1.7,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,1.1600000000000001
102113,68,1,7,12,0,0,0,0,0,3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,2,2,1,0,1,4.5,3,1.5999999999999999,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2,2.29
102114,38,0,8,16,1,0,1,1,0,3,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,4,0,2,3,5.95,3,2.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1,1.33
102115,41,0,4,7,1,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1,5,2.8,3,1.2999999999999998,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,1,1.3900000000000001
102116,19,0,3,20,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5.1,1,0.4,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,2,2.05
102117,36,0,9,47,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,2,2,2,1,3,12.45,4,1.9,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2,2.19
102118,66,1,9,48,1,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,2,1,1,0,12.500000000000002,4,1.3,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2,2.13
102119,68,0,7,46,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,2,3,0,2,4,11.3,3,1.8000000000000003,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,1,1.02
102120,39,1,9,12,0,0,1,1,0,5,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,1,2,5.25,4,1.2000000000000002,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2,2.3299999999999996
102121,50,1,8,28,1,1,1,1,0,4,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,2,3,2,1,4,8.5,4,2.3000000000000003,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,1.31
102122,18,1,4,14,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,4.35,2,0.9,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,1.08
102123,29,0,6,18,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,5,5.6,2,0.6,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,2,2.01
102124,67,1,2,33,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,2,3,7.2,3,0.6000000000000001,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.04
102125,21,1,8,18,1,0,1,1,0,5,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,3,1,2,3,6.35,4,1.8000000000000003,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1,1.29
102126,24,0,3,37,1,0,1,1,0,6,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,2,3,1,1,2,8.65,4,2.1000000000000005,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,1.28
102127,36,1,8,17,1,0,1,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6.15,2,0.4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,2,2.16
102128,51,0,2,10,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2.95,2,0.3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,1.1
102129,19,1,2,43,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,3,1,1,1,4,9.4,4,1.4999999999999998,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,2.02
102130,61,0,8,45,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,11.6,2,1.1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,2.02
102131,19,0,2,15,0,0,0,0,0,6,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,1,2,2,3.6,3,1.0,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,2,2.24
102132,29,0,4,37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,1,8.75,2,0.5,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,2,2.4099999999999997
102133,67,0,8,22,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0,2,1,2,7.15,3,1.1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.13
102134,67,0,4,13,0,0,0,0,0,6,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,2,2,1,0,3,3.8,3,1.5999999999999999,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,2,2.3099999999999996
102135,61,1,4,44,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1,3,10.200000000000001,3,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,2,2.34
102136,45,0,9,27,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,4,8.3,3,0.5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,2.36
102137,59,1,6,39,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,2,2,0,9.950000000000001,3,1.3000000000000003,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.12
102138,30,0,5,27,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,7.1000000000000005,4,0.8999999999999999,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.02
102139,66,1,2,42,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,9.35,2,0.4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.34
102140,19,0,7,33,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,3,9.05,3,0.9,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,2,2.02
102141,67,0,8,43,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,2,3,2,1,2,11.35,4,2.3000000000000003,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,2,2.0
102142,25,1,3,15,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,1,2,4,4.1,4,1.3,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.07
102143,43,1,4,22,1,0,0,1,0,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,2,1,2,3,5.800000000000001,4,1.3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.32
102144,40,1,5,8,1,0,1,0,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,5,3.45,3,1.1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1.22
102145,60,0,6,25,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,7.15,2,0.5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1,1.03
102146,47,1,7,39,0,0,0,1,0,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,1,1,1,3,9.9,4,1.2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,2.0
102147,49,1,4,48,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,2,2,1,6,11.150000000000002,4,1.6,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.2800000000000002
102148,31,1,9,23,1,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,4,7.5,2,0.4,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,2,2.2800000000000002
102149,46,0,5,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3.05,2,0.3,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.4499999999999997
102150,51,1,9,44,1,1,0,0,0,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,11.850000000000001,2,0.8,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,2,2.12
102151,46,0,4,8,1,0,1,1,0,5,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,6,3.15,3,1.2000000000000002,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.01
102152,53,1,2,19,1,1,0,1,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,4.75,3,0.8999999999999999,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.38
102153,44,0,4,32,0,1,1,0,0,4,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,3,1,1,3,7.9,3,1.5000000000000002,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.38
102154,44,0,1,21,1,0,1,0,0,5,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,2,1,0,1,4.8500000000000005,3,1.7,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1.01
102155,52,0,6,23,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,2,1,1,3,3,6.75,4,1.3,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,2,2.1
102156,42,1,3,37,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,3,2,1,0,2,8.45,3,2.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,2.3
102157,69,1,5,22,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,3,4,6.1000000000000005,3,0.6000000000000001,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2,2.21
102158,63,1,4,18,1,0,1,1,0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,5.15,2,0.9,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,1,1.1600000000000001
102159,24,1,9,13,1,0,0,1,0,5,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,3,1,3,5.5,3,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,2,2.15
102160,20,1,4,30,0,0,1,1,0,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,7.35,2,0.9,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,2,2.4699999999999998
102161,19,1,7,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,4.5,2,0.4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,2,2.4699999999999998
102162,65,0,1,44,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,9.100000000000001,1,0.4,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1,1.06
102163,38,1,4,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,3,9.600000000000001,2,0.4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,2,2.32
102164,52,1,7,35,1,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,5,9.45,3,1.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.02
102165,42,1,5,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3.85,2,0.7999999999999999,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.15
102166,64,0,7,17,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,3,1,1,1,3,5.5,4,1.4999999999999998,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1.1900000000000002
102167,65,1,7,15,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,2,0,2,2,2,5.25,3,1.1,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,2,2.4099999999999997
102168,69,1,3,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,7,2.9,2,1.1,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,2,2.4
102169,28,0,1,11,0,1,1,1,0,4,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,3,1,1,1,2,2.8000000000000003,4,1.5999999999999999,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,2.24
102170,40,0,5,18,1,1,1,0,0,5,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,3,2,5,5.6,4,1.4000000000000001,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,2,2.32
102171,54,0,7,41,1,0,0,1,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,10.500000000000002,2,1.1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.2600000000000002
102172,31,0,6,11,0,0,1,1,0,2,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,3,2,1,3,4.15,3,1.7000000000000002,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2,2.3099999999999996
102173,42,0,7,21,0,1,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,1,6.6,3,1.1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,1,1.28
102174,62,1,8,28,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,8.200000000000001,1,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,2,2.3499999999999996
102175,22,0,9,27,1,0,1,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4,8.45,2,0.5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,2,2.4299999999999997
102176,46,0,2,18,1,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,1,4.4,3,1.3,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.29
102177,62,0,2,43,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,9.549999999999999,2,0.9,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,1,1.05
102178,67,0,6,30,1,0,0,1,0,6,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,3,1,2,3,8.0,4,1.7000000000000002,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.21
102179,67,1,3,29,1,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,3,2,0,1,0,6.9,3,1.7,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,2,2.16
102180,30,0,1,16,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,6,3.85,3,1.2000000000000002,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2,2.11
102181,43,1,4,28,1,0,1,1,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,7.15,2,0.7000000000000001,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,1,1.03
102182,20,0,8,5,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,3.75,3,0.7000000000000001,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,2,2.4
102183,24,1,6,47,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3,11.4,1,0.4,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,1,1.03
102184,20,0,8,34,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,2,2,2,1,3,9.4,4,1.7999999999999998,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1,1.27
102185,28,0,9,22,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,7.1,3,0.5,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.16
102186,54,1,5,35,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,8.65,2,0.9,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.0
102187,27,1,6,10,1,0,1,0,0,3,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,3,1,2,3,3,4.15,4,1.7999999999999998,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,2,2.4699999999999998
102188,52,0,1,41,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,8.850000000000001,2,0.7000000000000001,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.3899999999999997
102189,59,1,1,30,1,0,1,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,6.65,2,0.6,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,2,2.27
102190,62,0,1,34,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,4,7.300000000000001,4,0.8999999999999999,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.29
102191,18,1,5,9,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,2,2,2,3,3.65,4,1.6,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,2,2.3899999999999997
102192,41,0,2,36,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,8.1,2,0.4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1,1.1800000000000002
102193,22,0,5,49,1,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,3,1,4,11.65,3,1.5000000000000002,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2,2.29
102194,65,0,1,37,1,0,0,0,0,5,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,2,2,1,3,7.9,4,1.5,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,2.07
102195,27,0,9,41,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,11.4,2,0.4,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1,1.26
102196,52,0,7,8,1,0,1,1,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,2,4,4.050000000000001,3,1.1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1.11
102197,31,0,9,14,1,1,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,6.0,2,0.6,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,2,2.29
102198,65,1,9,36,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,10.1,4,0.8999999999999999,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1.3900000000000001
102199,36,0,4,46,1,0,1,0,0,5,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,3,1,1,3,4,10.75,4,1.5999999999999999,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,2.25
102200,45,0,1,27,1,0,1,1,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,2,6.050000000000001,3,0.9,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,2,2.32
102201,69,0,6,16,0,1,0,1,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,5.15,3,0.8999999999999999,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2,2.23
102202,30,0,8,9,1,0,0,1,0,2,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,3,2,2,1,2,4.4,4,2.1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2,2.3499999999999996
102203,43,1,9,32,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,2,0,0,9.4,3,1.2000000000000002,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.42
102204,53,0,9,36,1,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,2,1,2,3,10.1,4,1.3,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1.06
102205,41,0,1,34,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,3,3,2,3,2,7.1000000000000005,4,2.5,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1,1.1800000000000002
102206,57,1,6,48,0,1,1,0,0,5,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,3,2,2,0,5,11.700000000000001,3,2.2,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2,2.17
102207,44,1,4,38,1,0,0,0,0,5,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,2,2,1,2,9.0,4,1.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,2,2.3099999999999996
102208,41,0,7,14,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,2,0,5,5.1000000000000005,3,1.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2,2.13
102209,19,0,2,22,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,3,5.3500000000000005,4,0.9999999999999999,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1,1.3
102210,38,1,8,45,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,3,0,1,4,11.6,2,1.2000000000000002,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,2,2.15
102211,65,1,4,24,1,0,1,1,0,3,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,3,0,3,2,2,6.3500000000000005,3,1.6,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,2,2.13
102212,56,0,6,43,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.6,0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,1,1.07
102213,66,0,1,41,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,9.000000000000002,2,0.9,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.3299999999999996
102214,46,1,8,43,1,1,1,1,0,6,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,2,2,1,1,1,11.5,4,1.7,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,2,2.3699999999999997
102215,63,0,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,8.5,2,0.2,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,2,2.07
102216,42,1,3,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,2,4.3,2,0.4,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,2,2.14
102217,59,1,7,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,4.0,1,0.5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,2.38
